Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_1_grade_1,Prerequisite_2,Prerequisite_2_grade_2,Prerequisite_3,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
PG,Western Sydney University,Penrith,Master of Teaching (Secondary) STEM,Science and Health Science,28350,,AUD,Years,2,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-teaching-secondary-stem.html,English,A,"With a greater reliance on technology and the increasingly fast pace of change, it’s important that you are equipped with the skills and knowledge to teach to the future. Western’s newly developed Master of Teaching (STEM) prepares you to inspire the high school students of tomorrow.","Your career
Emerge with the skills you need to be a secondary school teacher. Or be highly sought after in generalist positions requiring teamwork, leadership, communication and organisation.",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Master of Education (STEM),Education,,,AUD,Years,2,Years,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-education-stem.html,English,D,"Taught online, this degree gives you the flexibility to balance study with your busy work schedule. You’ll gain the skills you need to be a STEM leader in your school.
Be ready to meet the demands of the 21st century, and inspire your secondary-school students to actively participate in and embrace these vital areas of learning.","Your career
Graduate with the skills you need to be a STEM leader in schools, developing, enacting and evaluating interdisciplinary curriculum reform for the future. This degree also increases your likelihood of promotion.
This program is not an initial teaching qualification but is designed for education professionals already working in the field.
 ",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Penrith,Master of Education (Leadership),Humanities and Social Science,,,AUD,Years,2,Years,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-education-leadership.html,English,D,Get ready to take your education career to the next level. This degree combines world-class theory and practice. Gives you opportunities to apply your knowledge and skills to real-world problems to help you become a leader in your school.,"Your career
Be prepared for leadership roles in early childhood, primary or secondary contexts within the public or private system, as well as adult and vocational education, and professional training and development.
This program is not an initial teaching qualification but is designed for education professionals already working in the field.",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Penrith,Master of Education (Leadership and Management),Humanities and Social Science,28350,,AUD,Years,1,Year,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-education-leadership-and-management.html,English,A,"As a teacher, you know the importance of continued learning if you want to further your education career or move into a specialised field.
This postgraduate degree gets you ready to become an even more inspiring teacher, and lead local and international organisations in a changing world","Your career
Emerge with the skills you need to thrive in leadership and management roles, in early childhood, primary or secondary contexts within the public or private system, as well as adult and vocational education, and professional training and development.",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Penrith,Master of Inclusive Education,Education,28350,,AUD,Years,18,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-inclusive-education.html,English,A,"As a teacher, you know the importance of continued learning. At Western, we’ve created a range of innovative postgraduate degrees that will further your education career or help you move into a specialised field.","Your career
As an inclusive education graduate, you can look forward to career opportunities in:
Special education teachers in government and non-government agencies
Early childhood intervention specialists",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Penrith,Graduate Certificate in Inclusive Education,Education,,,AUD,Years,1,Year,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-inclusive-education.html,English,A,"Gain the skills you need to support people with additional needs. The Graduate Certificate in Inclusive Education is a part-time course that combines face-to-face and online study.
Gives you the flexibility you need to juggle study and your busy work life. Prepares you to inspire inclusive environments of the future.","Your career
If you’re passionate about supporting people with disabilities, this course gets you ready to become an in-demand teacher or allied health professional in the government and non-government sectors.",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Graduate Certificate in Primary Mathematics Education,Business & Commerce & Finance & Accounting,,,AUD,Years,1,Year,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-primary-mathematics-education.html,English,D,"This online postgraduate degree gives you a deep knowledge of mathematics theory and practice, and exposure to cutting-edge research.
Sets you on the path to becoming a leader of mathematics education in your school. Gives the knowledge and interpersonal skills you need to inspire your classroom.","Your career
This course gives you the skills you need to become an even more highly sought-after teacher, and increase your chances of promotion.",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Sydney,Graduate Certificate in Primary Science Education,Science and Health Science,,,AUD,Years,1,Year,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-primary-science-education.html,English,D,"This online postgraduate course gives you a deep knowledge of scientific theories and practice, and exposure to cutting-edge research.
Equips you with the skills you need to become a world-class mentor and coach of other teachers of science, and emerge with the ability to inspire your classroom.","Your career
This course gives you the skills you need to become an even more highly sought-after teacher, and increase your chances of promotion.",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Sydney,Master of Financial Planning,Business & Commerce & Finance & Accounting,31720,28520,AUD,Years,18,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-financial-planning.html,English,A,"The Master of Financial Planning is a highly specialised course that has been designed and developed in consultation with industry experts.
The degree combines advanced technical rigour with practical and relevant performance-focused learning outcomes, and also offers contemporary teachings in financial advice strategy and theory, financial markets and products, risk management, tax law, compliance and ethics. Western’s Master of Financial Planning is accredited by FPEC and the FPA and the new Financial Adviser Standards and Ethics Authority Limited (FASEA).","Your career
As financial planning graduate, you can look forward to career opportunities in:
Investment
Money management
Corporate finance
Financial Management",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Parramatta City,Master of Finance,Business & Commerce & Finance & Accounting,31720,28520,AUD,Years,18,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-finance.html,English,A,"Develop the technical acumen required to function in an evolving and increasingly sophisticated financial environment.
This degree allows you to tailor your units to match your ambitions across finance, banking, property investment and corporate treasuries. It gives you the skills and knowledge required to take your finance career to new heights.","Your career
As a finance graduate, you can look forward to career opportunities in:
Finance
Banking
Funds management
Property investment
Corporate treasuries",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Graduate Diploma in Advanced Networking,Humanities and Social Science,,29840,AUD,Years,2,Years,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-in-advanced-networking.html,English,D,"As a Cisco Academy, Western Sydney University can offer students the opportunity to study the Cisco Certified Network Professional (CCNP) program using the latest CCNP curriculum.
The online Graduate Diploma course will provide students with the knowledge, understanding, and skills needed to install, configure and maintain local and wide area networks. Students will be provided with hands-on experience of configuring networks using online tools. On completion of this diploma students will be able to go on and gain the industry recognised certification by taking the CCNP examinations.","Your career
As an advanced networking graduate, you can look forward to career opportunities in:
Network specialist
Network Technician
Network Administrator
Network Analyst
Network Manager
Network Engineer",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Parramatta City,Graduate Certificate in Data Science,Science and Health Science,16640,15660,AUD,Years,6,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-data-science.html,English,A,"Extracting information from data has become a science in itself, blending skill sets from mathematics, statistics and computing. ","Your career
As a data science graduate, you can look forward to career opportunities in:
Data Analyst
Data Engineer
Data Scientist",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Parramatta City,Graduate Diploma in Data Science,Science and Health Science,33280,31320,AUD,Years,1,Year,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-in-data-science.html,English,A,"Increasingly in the digital age data plays an important role in most, if not all, occupations. Extracting information from data has become a science in itself, blending skill sets from mathematics, statistics and computing. With a strong applications focus, this course provides a grounding in the nature of data and skills required to embark on data driven investigations.","Your career
As a data science graduate, you can look forward to career opportunities in:
Data Analyst
Data Engineer
Data Scientist",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Parramatta City,Master of Data Science,Science and Health Science,33280,31320,AUD,Years,2,Years,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-data-science.html,English,A,"Increasingly in the digital age, data plays an important role in many occupations. Extracting information from data has become a science in itself, blending skill sets from mathematics, statistics and computing to help companies drive informed decision making and problem solving.
Studying this course will provide you with extensive scientific skills and methods to extract meaningful data and solve complex problems.","Your career
As a data science graduate, you can look forward to career opportunities in:
Data Analyst
Data Engineer
Data Scientist",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Master of Information and Communications Technology,Computer Science & Information Technology,33280,31320,AUD,Years,18,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-information-and-communications-technology.html,English,A,"The need for information and communication experts has only grown as new technologies come about and businesses recognise its importance.
This course provides specialisations and cross-discipline approaches that allow you to master real-world ICT issues while tailoring your learning needs to suit your career goals.","Your career
As a graduate of this course, you can look forward to career opportunities in:
Systems Architect
Systems integrator
Web analyst
Software quality analyst
Business programmer
Software engineer analyst",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Parramatta City,Master of Information and Communications Technology,Computer Science & Information Technology,33280,31320,AUD,Years,18,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-information-and-communications-technology.html,English,A,"The need for information and communication experts has only grown as new technologies come about and businesses recognise its importance.
This course provides specialisations and cross-discipline approaches that allow you to master real-world ICT issues while tailoring your learning needs to suit your career goals.","Your career
As a graduate of this course, you can look forward to career opportunities in:
Systems Architect
Systems integrator
Web analyst
Software quality analyst
Business programmer
Software engineer analyst",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Parramatta City,Master of Information and Communications Technology (Advanced),Computer Science & Information Technology,33280,31320,AUD,Years,2,Years,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-information-and-communications-technology-advanced.html,English,A,"The speed of change in Information and Communications Technology requires everyone to update their knowledge every few years. Western Sydney University courses recognise this. In addition we concentrate on the vital role that computer networks, including internet and web technologies, are playing in all areas of life.
This is reflected in our research strengths in networking and web engineering.","Your career
As a graduate of this advanced course, you can look forward to career opportunities in:
Systems Architect
Systems integrator
Web analyst
Software quality analyst
Business programmer
Software engineer analyst",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Parramatta City,Graduate Diploma in Midwifery,Science and Health Science,,,AUD,Years,18,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-in-midwifery.html,English,D,The Graduate Diploma in Midwifery is a 15 month course for registered nurses who wish to pursue a career in midwifery.,"Your career
Graduates of this course can look forward to career opportunities in:
Hospitals in metropolitan, rural, and remote areas
Community settings (including homes)
Self-employed (privately practising)
Antenatal, postnatal and birthing care
Research and Education
Management and policy development",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Parramatta City,Graduate Certificate in Information and Communications Technology,Computer Science & Information Technology,33280,31320,AUD,Years,6,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-information-and-communications-technology.html,English,A,"The Graduate Certificate in Information and Communications Technology is proposed as a pathway for non-Information and Communications Technology (ICT) graduates, with or without professional experience in the ICT field, to study ICT subjects.","Your career
As a graduate of this course, you can look forward to career opportunities in:
Systems Architect
Systems integrator
Web analyst
Software quality analyst
Business programmer
Software engineer analyst",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Parramatta City,Master of Information Governance,Humanities and Social Science,33280,31320,AUD,Years,2,Years,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-information-governance.html,English,A,"Join the next generation of managers and consultants in the critical area of information governance.
This degree is designed to give you the skills to meet the ever-growing demand for effective information security management, and become a leader in tomorrow’s changing information landscape.","Your career
As an information governance graduate, you can look forward to career opportunities in:
Information management
Data security",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Parramatta City,Graduate Certificate in Counselling,Humanities and Social Science,,10940,AUD,Years,1,Year,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-counselling.html,English,D,"Counselling is a cross-disciplinary pathway into a career in helping human beings in distress. In counselling, clients learn and change within a dedicated helping relationship, in which high levels of skill, sensitivity, self knowledge and ethical conduct are required of the helper.
The Graduate Certificate in Counselling is aimed at those who hold an existing degree in a recognised helping profession, and are already working in counselling, but who wish to upgrade their level of basic skills in this demanding area via a sequenced, cumulative training in basic skills and concomitant self awareness. Most recognised 'helping professions' include some counselling training.","Your career
As a counselling graduate, you can look forward to career opportunities in:
Family support
Addiction counselling
Relationship counselling
Women's health",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Graduate Certificate in Forensic Science,Law,7600,7600,AUD,Years,6,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-forensic-science.html,English,A,"The course is designed for applicants who need  advanced level knowledge across a range of forensic disciplines including crime scene investigation, fingerprint detection and identification, forensic chemistry, forensic biology, forensic toxicology, illicit drug analysis, and forensic medicine.","Your career
Graduates of this course can look forward to career opportunities in:
Forensic scientist
Forensic consultant
Private or environmental investigator
Scientific research
Chemical industry
Drug analyst",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Parramatta City,Graduate Diploma in Counselling,Humanities and Social Science,,21880,AUD,Years,2,Years,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-in-counselling.html,English,D,"The counsellor-client relationship is the single most important factor in generating successful outcomes in counselling.
This course gives you keen insights into the nature of what it means to be human, and the tools you need to help distressed clients overcome mental illness and achieve optimum well-being. It is designed for students from any discipline who work in a helping profession and is an ideal choice if you wish to enhance your skills.","Your career
As a counselling graduate, you can look forward to career opportunities in:
Family support
Addiction counselling
Relationship counselling
Women's health",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Parramatta City,Master of Psychotherapy and Counselling,Humanities and Social Science,28098,21880,AUD,Years,2,Years,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-psychotherapy-and-counselling.html,English,A,"Through counselling and psychotherapy, people gain self-understanding, expand interpersonal capacities and become capable of healthy change.
This course brings together theory and practice, and gives you the tools to make a meaningful, real-life impact in the fields of psychotherapy and counselling. You will also enjoy the close guidance of Western’s highly experienced clinical practitioners and internationally recognised psychotherapy educators.","Your career
Successful graduates can work with a wide range of client groups and problems across the spectrum, including grief and loss, relationship and family issues, life-stage issues, parenting, the effects of social and economic disadvantage and racism, family violence, sexual assault, problem gambling, and alcohol and other drug dependencies.",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Graduate Diploma in Psychology,Science and Health Science,38398,31280,AUD,Years,1,Year,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-in-psychology.html,English,A,"The Graduate Diploma in Psychology is designed for those seeking entry into the profession as a provisional psychologist.
Taught by experts in the field, this course offers you the personal and professional knowledge and skills you need to take your career even further.","Your career
As a psychology graduate, you can look forward to career opportunities in:
Psychologist in private practice
Government departments such as Department of Family and Community Services and Department of Ageing Disabilities
Occupational Psychologist
Human Resources",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Graduate Diploma in Forensic Science,Law,15200,15200,AUD,Years,1,Year,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-in-forensic-science.html,English,A,"The course is designed for applicants who need  advanced level knowledge across a range of forensic disciplines including crime scene investigation, fingerprint detection and identification, forensic chemistry, forensic biology, forensic toxicology, illicit drug analysis, and forensic medicine.","Your career
Graduates of this course can look forward to career opportunities in:
Forensic scientist
Forensic consultant
Private or environmental investigator
Scientific research
Chemical industry
Drug analyst",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Penrith,Master of Clinical Psychology,Medical and Nursing,38398,31280,AUD,Years,2,Years,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-clinical-psychology.html,English,A,"The Master of Clinical Psychology develops competent clinical psychologists by combining advanced academic knowledge with real-life experience to suit a variety of career needs and interests.
The course provides thorough training in a range of mental health issues and equips you with the ability to implement effective evidence-based interventions that are tailored to clients' requirements.","Your career
As a clinical psychology graduate, you can look forward to career opportunities in:
Clinical psychology (with further study)
Health departments and hospitals
Mental health and community centres
Rehabilitation and alcohol centres
Family and community services
Research and academia",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Master of Clinical Psychology,Medical and Nursing,38398,31280,AUD,Years,2,Years,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-clinical-psychology.html,English,A,"The Master of Clinical Psychology develops competent clinical psychologists by combining advanced academic knowledge with real-life experience to suit a variety of career needs and interests.
The course provides thorough training in a range of mental health issues and equips you with the ability to implement effective evidence-based interventions that are tailored to clients' requirements.","Your career
As a clinical psychology graduate, you can look forward to career opportunities in:
Clinical psychology (with further study)
Health departments and hospitals
Mental health and community centres
Rehabilitation and alcohol centres
Family and community services
Research and academia",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Penrith,Graduate Diploma of Psychological Studies,Humanities and Social Science,31360,31280,AUD,Years,18,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-of-psychological-studies.html,English,A,The Graduate Diploma of Psychological Studies is accredited by the Australian Psychology Accreditation Council (APAC) as an undergraduate three year sequence in psychology.,"Your career
As a psychological studies graduate, you can look forward to career opportunities in:
Psychologist in private practice
Government departments such as Department of Family and Community Services and Department of Ageing Disabilities
Occupational Psychologist
Human Resources",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Graduate Diploma of Psychological Studies,Humanities and Social Science,31360,31280,AUD,Years,18,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-of-psychological-studies.html,English,A,The Graduate Diploma of Psychological Studies is accredited by the Australian Psychology Accreditation Council (APAC) as an undergraduate three year sequence in psychology.,"Your career
As a psychological studies graduate, you can look forward to career opportunities in:
Psychologist in private practice
Government departments such as Department of Family and Community Services and Department of Ageing Disabilities
Occupational Psychologist
Human Resources",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Master of Forensic Science,Law,15200,15200,AUD,Years,1,Year,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-forensic-science.html,English,A,"The Master of Forensic Science is designed to give you advanced level knowledge across a range of forensic disciplines and offers a truly global perspective on the leading developments in forensic science analysis and interpretation.
The fully-online nature of this course allows you to adapt the course in a way that suits your learning style as our students develop unique connections with peers around the world through online learning tools.","Your career
Graduates of this course can look forward to career opportunities in:
Forensic scientist
Forensic consultant
Private or environmental investigator
Scientific research
Chemical industry
Drug analyst",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Sydney,Master of Professional Psychology,Engineering,38398,31280,AUD,Years,1,Year,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-professional-psychology.html,English,A,"If you’re a fourth-year Psychology graduate, this degree gives you a fifth year of training under the 'five plus one' model. You’ll emerge with an APAC-accredited qualification and 50 per cent of the requirements towards registration as a general psychologist.","Your career
The Master of Professional Psychology provides you with one year of the two-year registration process for psychologists. Once you have completed your second year and become fully registered, you’ll be ready to make a real difference to people’s lives in:
Counselling
Hospitals and other mental health services
Education
Law and corrections
Family and community-based services
Private practice",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Graduate Certificate in Allergic Diseases,Science and Health Science,,15000,AUD,Years,1,Year,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-allergic-diseases.html,English,A,Be the breakthrough with our Graduate Certificate in Allergic Diseases. Don’t just learn about the issues. Be taught how to find solutions.,"Your career
Graduates of this course can look forward to career opportunities in:
General practice
Immunology
Paediatric Allergy
Scientific research
Private and public hospitals",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Sydney,Graduate Certificate in Continental Philosophy,Humanities and Social Science,14040,11740,AUD,Years,6,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-continental-philospohy.html,English,A,"The Graduate Certificate in Continental Philosophy offers students the opportunity to benefit from the unique strength of the Philosophy Research Initiative as a centre of internationally recognised scholarship in philosophy.
The Philosophy Research Initiative offers a challenging, rigorous, innovative course-work degree that exposes students to a broad range of positions throughout the history of continental philosophy to the present day.","Your career
As an arts in continental philosophy graduate, you can look forward to career opportunities in:
Philosophy
Literature
Academia",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Master of Medicine (Allergic Diseases),Medical and Nursing,,15000,AUD,Years,3,Years,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-medicine-allergic-diseases.html,English,A,Be the breakthrough with our Master of Allergic Diseases. Don’t just learn about the issues. Be taught how to find solutions.,"Your career
Graduates of this course can look forward to career opportunities in:
General Practice
Immunology
Paediatric Allergy
Scientific research
Private and public hospitals",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Sydney,Master of Medicine (Pathology),Medical and Nursing,32320,30000,AUD,Years,2,Years,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-medicine-pathology.html,English,A,This Masters program by coursework is offered to medical graduates undertaking specialist training in Anatomical Pathology.,"Your career
Graduates of this course can look forward to career opportunities in:
Pathologist in a hospital or private laboratory
Clinical researcher",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Parramatta City,Graduate Certificate in Social Science,Humanities and Social Science,13380,10940,AUD,Years,6,Months,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-social-science.html,English,A,"The Graduate Certificate in Social Science allows you the freedom to select areas of study according to your personal interest and professional need. It is also designed to enhance critical and reflective professional practice in the human services sector.
Two units in social science theories and research methods are core components of the course. In addition to these two core units, you can choose to complete a research report, or two specialist professional units from the wide range available.","Your career
Graduates of this degree find career opportunities in areas including:
Community Welfare
Health Services (including Public Health)
Research and Development
Policy development and analysis
Human resources
Cultural and heritage work",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Graduate Certificate in Applied Clinical Health Research,English,,,AUD,Years,1,Year,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-applied-clinical-health-research.html,English,D,This course will provide the advanced knowledge and skills to undertake sound applied clinical research in healthcare.,"Your career
As a graduate of this course, you can look forward to career opportunities in:
Clinical research
Public and private hospitals
Pharmaceuticals",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Sydney,Graduate Diploma in Cardiac Sonography,Medical and Nursing,10000,30000T,AUD,Years,2,Years,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-in-cardiac-sonography.html,English,D,"This course has been developed to meet the education and development needs of contemporary sonographers.
Our students benefit from our blended learning model, which combines online and face-to-face learning, together with experience in a clinical practice. Support by industry partners ensures that learning involves experience with state-of-the-art imaging equipment.","Your career
As a graduate of this course, you can look forward to career opportunities in cardiac sonography within a hospital or clinic setting.",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Parramatta City,Master of Engineering,Engineering,33280,31320,AUD,Years,2,Years,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-engineering.html,English,A,"Upgrade your skills in a fully accredited professional Engineering course. Gain the required knowledge and qualification to stay on top in a dynamic environment, with specialisations in civil, environmental, mechanical, electrical, telecommunications or mechatronic engineering.","Your career
As an engineering graduate, you can look forward to career opportunities in:
Water, roads and buildings
Robotics and mechatronics
Manufacturing and utilities
Product management, project management and consultancy
Industrial or residential development
Computer network design and management.",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Master of Fire Safety Engineering,Engineering,,31320,AUD,Years,3,Years,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/master-of-fire-safety-engineering.html,English,D,"This program provides the special skills and knowledge to develop, assess and evaluate fire safety engineering solutions for built environment.","Your career
With a degree in fire safety engineering, you can look forward to career opportunities in:
Fire Safety Engineer
Fire Safety Project Manager
Fire Safety Inspector",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Sydney,Graduate Diploma in Fire Safety Engineering,Engineering,,31320,AUD,Years,2,Years,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-in-firesafetyengineering.html,English,D,"With the growing need to understand fire safety engineering principles, this course is relevant to professionals developing alternative solutions using the National Construction Code (NCC) – Australian Building Codes Board and the Fire Engineering Guidelines.
This program provides the special skills and knowledge to develop, assess and evaluate fire safety engineering solutions for built environment.","Your career
With a degree in fire safety engineering, you can look forward to career opportunities in:
Fire Safety Engineer
Fire Safety Project Manager
Fire Safety Inspector",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Sydney,Graduate Certificate in Fire Safety Engineering,Engineering,,23490,AUD,Years,1,Year,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-fire-safety-engineering.html,English,D,"With the growing need to understand fire safety engineering principles, this course is relevant to professionals developing alternative solutions using the National Construction Code (NCC) – Australian Building Codes Board and the Fire Engineering Guidelines.
This program provides the special skills and knowledge to develop, assess and evaluate fire safety engineering solutions for built environment.","Your career
With a degree in fire safety engineering, you can look forward to career opportunities in:
Fire Safety Engineer
Fire Safety Project Manager
Fire Safety Inspector",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Parramatta City,Graduate Certificate in Engineering,Engineering,33280,31320,AUD,Years,1,Year,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-engineering.html,English,A,This course enhances specialist training at a postgraduate level and enables you to adapt to a dynamically changing technological environment.,"Your career
As an engineering graduate, you can look forward to career opportunities in:
Water, roads and buildings
Robotics and mechatronics
Telecommunications
Manufacturing and utilities
Commercial, medical and industrial product design
Product management, project management and consultancy",Australia,No,Yes,No,Yes,No,
PG,Western Sydney University,Sydney,Graduate Certificate in Bushfire Protection,Agriculture,,23490,AUD,Years,1,Year,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-certificate-in-bushfire-protection.html,English,D,"This program provides a contemporary and critical approach to management, planning and development in bushfire prone areas.
By studying Bushfire Protection at Western Sydney University you will be able to assess and advise on developments in bushfire prone areas as they relate to the building code and the relevant standards. You will also be equipped to develop alternative solutions and consult on bushfire fighting techniques and emergency management.","Your career
With a qualification in bushfire protection, you can look forward to career opportunities in:
Housing industry
Government at local, state or federal level
Bushfire safety inspector",Australia,Yes,No,No,No,No,
PG,Western Sydney University,Sydney,Graduate Diploma in Bushfire Protection,Agriculture,,31320,AUD,Years,2,Years,No,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/postgraduate/graduate-diploma-in-bushfire-protection.html,English,D,"This program provides a contemporary and critical approach to management, planning and development in bushfire prone areas.
By studying Bushfire Protection at Western Sydney University you will be able to assess and advise on developments in bushfire prone areas as they relate to the building code and the relevant standards. You will also be equipped to develop alternative solutions and consult on bushfire fighting techniques and emergency management.","Your career
With a qualification in bushfire protection, you can look forward to career opportunities in:
Housing industry
Government at local, state or federal level
Bushfire safety inspector",Australia,Yes,No,No,No,No,
