Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_1_grade_1,Prerequisite_2,Prerequisite_2_grade_2,Prerequisite_3,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
BA,Western Sydney University,Sydney,Diploma in Arts/Bachelor of Arts (Pathway to Teaching Secondary),Foundation,26570,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-pathway-to-teaching-secondary.html,English,D,Open up to a world of options. This course is the first academic step towards a rewarding teaching career. It will also give you the skills you need to explore your prospects beyond the classroom.,"Your career
This program may open the door to a career in:
Policy work
Curriculum development
Administration
Opportunities specific to your chosen major.",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Social Science/Bachelor of Social Science,Humanities and Social Science,26570,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-bachelor-of-social-science.html,English,A,Help shape the world we live in. Expand your knowledge through social theory and research. Gain real-world experience and develop a deeper understanding of our complex and dynamic world.,"Your career
This program may open the door to a career as a:
Welfare community professional
Criminal justice agent
Fraud manager
Policy developer",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Sydney,Diploma in Social Science/Bachelor of Social Science,Humanities and Social Science,26570,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-bachelor-of-social-science.html,English,A,Help shape the world we live in. Expand your knowledge through social theory and research. Gain real-world experience and develop a deeper understanding of our complex and dynamic world.,"Your career
This program may open the door to a career as a:
Welfare community professional
Criminal justice agent
Fraud manager
Policy developer",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Building Design Management / Bachelor of Building Design Management,Business & Commerce & Finance & Accounting,33080,,AUD,Course,4,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-building-design-management-bachelor-of-building-design-management.html,English,A,Be prepared for a great career in building design management with a course that provides a mix of theory and hands-on experience.,"Your career
This program may open the door to a career as a:
Project Manager
Building designer
Architect (with further study)
Construction manager
Design and Construction Manager",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Sydney,Diploma in Social Science / Bachelor of Humanitarian and Development Studies,Humanities and Social Science,26570,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-bachelor-of-humanitarian-and-development-studies.html,English,D,"Developed in consultation with NGOs, this course gives you the skills and experience you need to thrive at uni, and shape the future of humanitarian and development aid work.","Your career
This program may open the door to careers as a:
International Aid Worker
Criminal Justice Agent
Border Protection Professional
Intelligence Officer 
Policy Developer
Welfare and Community Professional",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Building Design Management Extended,Business & Commerce & Finance & Accounting,33080,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-building-design-management-extended.html,English,A,"Be prepared for a great career in building design management, with a course that provides a mix of theory and hands-on experience.","Your career
This program may open the door to a career as a:
Project Manager
Building Designer
Construction Manager
Architect (with further study)",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Social Science (Policing) / Bachelor of Policing,Humanities and Social Science,26570,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-policing-bachelor-of-policing.html,English,D,"Become a force for good. Take the first step on your journey towards a career in policing, criminal and community justice or corporate and government investigations.","Your career
This program may open the door to a career in:
National intelligence
Customs
Juvenile justice
Social Policy Analysis
Corrections    ",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Sydney,Diploma in Social Science (Policing) / Bachelor of Policing,Humanities and Social Science,26570,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-policing-bachelor-of-policing.html,English,D,"Become a force for good. Take the first step on your journey towards a career in policing, criminal and community justice or corporate and government investigations.","Your career
This program may open the door to a career in:
National intelligence
Customs
Juvenile justice
Social Policy Analysis
Corrections    ",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Social Science (Policing) Extended,Humanities and Social Science,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-policing-extended.html,English,D,"Become a force for good. Take the first step on your journey towards a career in policing, criminal and community justice or corporate and government investigations.","Your career
This program may open the door to a career as a:
Federal or NSW Police Officer
Social Researcher
Correctional Officer
Policy Adviser",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Sydney,Diploma in Social Science (Policing) Extended,Humanities and Social Science,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-policing-extended.html,English,D,"Become a force for good. Take the first step on your journey towards a career in policing, criminal and community justice or corporate and government investigations.","Your career
This program may open the door to a career as a:
Federal or NSW Police Officer
Social Researcher
Correctional Officer
Policy Adviser",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Social Science Extended - Social Science,Humanities and Social Science,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-extended-social-science.html,English,A,Help shape the world we live in and expand your knowledge through social theory and research. Gain real-world experience and develop a deeper understanding of our complex and dynamic world. ,"Your career
This program may open the door to a career as a:
Criminal Justice Agent
Fraud Manager 
Policy Developer
Welfare Community Professional",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Sydney,Diploma in Social Science Extended - Social Science,Humanities and Social Science,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-extended-social-science.html,English,A,Help shape the world we live in and expand your knowledge through social theory and research. Gain real-world experience and develop a deeper understanding of our complex and dynamic world. ,"Your career
This program may open the door to a career as a:
Criminal Justice Agent
Fraud Manager 
Policy Developer
Welfare Community Professional",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Business/Bachelor of Business (Accelerated),Business & Commerce & Finance & Accounting,29590,,AUD,Course,3,Years,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-business-bachelor-of-business.html,English,D,"In a world that’s constantly changing, you need a business degree that can keep up. Whether you want to start your own business or pursue a corporate role in a global enterprise, this course will harness your ambition and turn it into tangible success.","Your career
This program may open the door to a career in:
Accounting
Applied Finance
Economics
Hospitality Management
Human Resource Management
International Business",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Sydney,Diploma in Business/Bachelor of Business (Accelerated),Business & Commerce & Finance & Accounting,29590,,AUD,Course,3,Years,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-business-bachelor-of-business.html,English,D,"In a world that’s constantly changing, you need a business degree that can keep up. Whether you want to start your own business or pursue a corporate role in a global enterprise, this course will harness your ambition and turn it into tangible success.","Your career
This program may open the door to a career in:
Accounting
Applied Finance
Economics
Hospitality Management
Human Resource Management
International Business",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Sydney,Diploma in Social Science Extended - Humanitarian and Development Studies,Humanities and Social Science,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-extended-humanitarian-and-development-studies.html,English,D,"Developed in consultation with NGOs, this course gives you the skills and experience you need to shape the future of humanitarian and development aid work.","Your career
This program may open the door to a career as a:
International Aid Worker
Criminal Justice Agent
Border Protection Officer
Policy Developer
Welfare and Community Professional",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Science / Bachelor of Science,Science and Health Science,27830,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-science-bachelor-of-science.html,English,A,"Get ready for a lifelong journey of discovery. This course develops the skills you need to investigate a huge number of scientific disciplines, and prepares you for tomorrow’s challenges.","Your career
This program may open the door to a career in:
Forensic Science
Microbiology
Environmental Science
Immunology",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Science / Bachelor of Medical Science,Medical and Nursing,27830,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-science-bachelor-of-medical-science.html,English,A,You’re fascinated by the science of medicine. This course gives you the tools to take that fascination and transform it into an amazing and rewarding future. ,"Your career
This program may open the door to a career in:
Medical research laboratories
Hospital laboratories
Veterinary pathology laboratories 
Pathology laboratories
Medical sales.",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Business Extended,Business & Commerce & Finance & Accounting,29590,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-business-extended.html,English,A,"In a world that’s constantly changing, you need a business degree that can keep up. Whether you want to start your own business or pursue a corporate role in a global enterprise, this course will harness your ambition and turn it into tangible success.","Your career
This program may open the door to a career in:
Accounting
Applied Finance
Economics
Hospitality Management
Human Resource Management
International Business",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Sydney,Diploma in Business Extended,Business & Commerce & Finance & Accounting,29590,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-business-extended.html,English,A,"In a world that’s constantly changing, you need a business degree that can keep up. Whether you want to start your own business or pursue a corporate role in a global enterprise, this course will harness your ambition and turn it into tangible success.","Your career
This program may open the door to a career in:
Accounting
Applied Finance
Economics
Hospitality Management
Human Resource Management
International Business",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Science Extended - Science,Science and Health Science,27830,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-science-extended-science.html,English,A,"Get ready for a lifelong journey of discovery. This course develops the skills you need to investigate a huge number of scientific disciplines, and prepares you for tomorrow’s challenges.","Your career
This program may open the door to a career in:
Government environmental agencies
Patent work
Quality control
Environmental consulting laboratories
Scientific equipment companies
Science teaching",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Science Extended - Medical Science,Medical and Nursing,27830,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-science-extended-medical-science.html,English,A,You’re fascinated by the science of medicine. This course gives you the tools to take that fascination and transform it into an amazing and rewarding future. ,"Your career
This program may open the door to a career in:
Medical research laboratories
Hospital laboratories
Pathology laboratories
Medical sales",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Communication Extended - Communication,Mass Communication & Media,28880,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-communication-extended-communication.html,English,A,"You’re interested in the world around you. Want to communicate what you see, hear and feel as effectively as possible? This course gets you ready to do great things – at uni and beyond.","Your career
This program may open the door to a career in:
Advertising
Corporate Communications
Direct Marketing
Media
Market Research
Public Relations",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Communication Extended - Creative Industries,Mass Communication & Media,28880,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-communication-extended-creative-industries.html,English,A,You’re interested in the world around you. Want to turn your creative ideas into commercial reality? This course gets you ready to do great things– at uni and beyond.,"Your career
This program may open the door to a career as a:
Journalist
Artistic Director
Advertising Professional
Photographer
Concert Manager
Public Relations Professional ",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Communication Extended - Screen Media (Arts and Production),Mass Communication & Media,28880,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-communication-extended-screen-media-arts-production.html,English,A,"You’re interested in the world around you. Want to use the screen to communicate what you see, hear and feel? This course gets you ready to do great things – at uni and beyond.","Your career
This program may open the door to a career in:
Media Production
Animation
Advertising
Graphic Design
Cinematography",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Communication / Bachelor of Communication,Mass Communication & Media,28880,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-communication-bachelor-of-communication.html,English,A,"You’re interested in the world around you. Want to communicate what you see, hear and feel as effectively as possible? This course gets you ready to do great things– at uni and beyond.","Your career
This program may open the door to a career in:
Advertising
Corporate Communications
Direct Marketing 
Media
Market Research
Copywriter",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Communication / Bachelor of Creative Industries,Mass Communication & Media,28880,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-communication-bachelor-of-creative-industries.html,English,A,You’re interested in the world around you. Want to turn your creative ideas into commercial reality? This course gets you ready to do great things – at uni and beyond.,"Your career
This program may open the door to a career in:
Creative Writing
Advertising 
Music Performance
Photo Journalism
Social Media Management
Graphic Design",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Communication / Bachelor of Screen Media (Arts and Production),Mass Communication & Media,28880,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-communication-bachelor-of-screen-media-arts-and-production.html,English,A,"You’re interested in the world around you. Want to use the screen to communicate what you see, hear and feel? This course gets you ready to do great things – at uni and beyond.","Your career
This program may open the door to a career in:
Media Production
Animation
Advertising
Graphic Design
Cinematography",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Construction Technology / Bachelor of Construction Technology,Computer Science & Information Technology,,,AUD,Years,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-construction-management-bachelor-of-construction-technology.html,English,A,"Be prepared to make your mark in the world of residential construction. This course gives you a great mix of theory and hands-on experience, giving you the breadth of knowledge to realise your full potential.","Your career
This program may open the door to a career as:
Estimator
Design and Construction Manager
Building Consultant
Project Manager
Machinery and Design Developer
Site Manager",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Construction Technology Extended,Computer Science & Information Technology,,,AUD,Years,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-construction-management-extended.html,English,A,"Be prepared to make your mark in the world of residential construction. This course gives you a great mix of theory and hands-on experience, giving you the breadth of knowledge to realise your full potential.","Your career
This program may open the door to a career in:
Project Management
Design and Construction Management
Building Estimation
Building Consulting
Machinery and Design Development
Site Management",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Sydney,Diploma in Criminal and Community Justice Extended,Humanities and Social Science,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-criminal-and-community-justice-extended.html,English,A,"Explore criminal justice, criminology, psychology, social work and welfare, and graduate with a huge range of fascinating career options. ","Your career
This program may open the door to a career in:
Criminal Justice
Border Protection
Intelligence
Fraud Management
Policy Development
Welfare and Community Services",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Sydney,Diploma in Criminal and Community Justice / Bachelor of Criminal and Community Justice,Humanities and Social Science,26570,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-criminal-and-community-justice-bachelor-of-criminal-and-community-justice.html,English,A,"Explore criminal justice, criminology, psychology, social work and welfare, and graduate with a huge range of fascinating career options.","Your career
This program may open the door to a career as a:
Criminal Justice Agent
Border Protection Professional
Intelligence Officer
Fraud Manager
Policy Developer
Welfare and Community Professional",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Design Extended - Visual Communication,Mass Communication & Media,33080,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-design-extended-visual-communication.html,English,A,Globalisation and new developments in information and media technology are reshaping design. This course gives you the knowledge and skills to thrive in a changing visual-media landscape.,"Your career
This program may open the door to a career as a:
Artistic Director
Animator
Graphic Designer
Advertising Professional
Teacher
Photographer",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Design / Bachelor of Design (Visual Communication),Mass Communication & Media,33080,,AUD,Course,4,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-design-bachelor-of-design-visual-communication.html,English,A,Globalisation and new developments in information and media technology are reshaping design. This course gives you the knowledge and skills to thrive in a changing visual-media landscape.,"Your career
This program may open the door to a career as a:
Artistic Director
Animator
Graphic Designer
Advertising Professional
Teacher
Photographer",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Design Extended - Graphic Design (Pathway to Teaching Secondary),Foundation,33080,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-design-extended-graphic-design-pathway-to-teaching-secondary.html,English,A,Be prepared for a world of great career options in the visual media. This course is also your first academic step towards a rewarding teaching career.,"Your career
This program may open the door to a career in:
Graphic Design
Secondary Teaching
(with further study)
Web Design
Photography
Illustration",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Design / Bachelor of Graphic Design (Pathway to Teaching Secondary),Foundation,33080,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-design-bachelor-of-graphic-design-pathway-to-teaching-secondary.html,English,A,Be prepared for a world of great career options in the visual media. This course is also the first academic step towards a rewarding teaching career.,"Your career
This program may open the door to a career as a:
Graphic Designer
Secondary Teacher (further study required)
Web Designer
Illustrator
Photographer",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Penrith,Diploma in Engineering Extended,Engineering,33960,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-engineering-extended.html,English,A,"The world needs innovative engineering, applied science and design strategies. With the opportunity to specialise in a key program in Civil, Construction, Electrical, Mechanical or Robotic and Mechatronic engineering, you’ll be prepared to overcome the challenges of tomorrow.","Your career
This program may open the door to a career in:
Construction engineering
Structural design
Project management
Telecommunications
Energy generation and conservation
Road design, construction and management",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Penrith,Diploma in Engineering / Bachelor of Engineering Studies,Engineering,33960,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-engineering-bachelor-of-engineering-studies.html,English,D,"The world needs innovative engineering, applied science and design strategies. With the opportunity to specialise in a key program in Civil, Construction, Electrical, Mechanical or Robotic and Mechatronic engineering, you’ll be prepared to overcome the challenges of tomorrow.","Your career
This program may open the door to a career in:
Construction engineering
Structural design
Project management
Telecommunications
Energy generation and conservation
Road design, construction and management",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Health Science (Health and Physical Education) Extended,English,27830,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-health-science-health-and-physical-education-extended.html,English,A,"You’re fascinated by health and the way physical activity impacts people’s quality of life. This course will bring that passion to life and will open up to a career as a personal trainer, sports coach, research assistant or in a community recreation role.","Your career
This program may open the door to a career as a:
Nurse
Personal Trainer
Physiotherapist
Chiropractor
Dietitian
Health Educator",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Health Science Extended,English,27830,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-health-science-extended.html,English,A,"You’re fascinated by health and love helping others to be their best selves. This course will bring that passion to life, with the opportunity to specialise in health promotion, health services management, therapeutic recreation or public health.","Your career
This program may open the door to a career as a:
Nurse
Personal Trainer
Physiotherapist
Chiropractor
Dietitian
Practice Manager",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Health Science/Bachelor of Health Science,English,27830,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-health-science-bachelor-of-health-science.html,English,A,"You’re fascinated by health and love helping others to be their best selves. This course will bring that passion to life, with the opportunity to specialise in health promotion, health services management, therapeutic recreation or public health.","Your career
This program may open the door to a career as a:
Nurse
Personal Trainer
Physiotherapist
Chiropractor
Dietitian
Practice Manager",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Health Science/Bachelor of Health Science (HPE),English,27830,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-health-science-bachelor-of-health-science-hpe.html,English,A,"You’re fascinated by health and the way physical activity impacts people’s quality of life. This course will bring that passion to life and will open up to a career as a personal trainer, sports coach, research assistant or in a community recreation role. ","Your career
This program may open the door to a career as a:
Nurse
Personal Trainer
Physiotherapist
Chiropractor
Dietitian
Health Educator",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Information and Communications Technology/Bachelor of ICT,Computer Science & Information Technology,28880,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-information-and-communications-technology-bachelor-of-ict.html,English,A,"In our increasingly binary world, become an in-demand computing professional with an edge. Prepare to be at the forefront of technology, digital industries and computer science, with a course accredited by the Australian Computer Society.","Your career
This program may open the door to a career as a:
Software Developer
Game Developer
Database Administrator or Programmer
Information Systems Manager
Web Systems Developer
Network Administrator or Engineer",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Information and Communications Technology/Bachelor of Information Systems,Computer Science & Information Technology,28880,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-ict-bachelor-of-information-systems.html,English,D,"In our increasingly binary world, become an in-demand computing professional with an edge. Explore the world of ICT planning, business analysis and systems identification, and prepare for an exciting career ahead.","Your career
This program may open the door to a career as a:
Information Systems Manager
Mobile Applications Developer
Game Developer
Computer Network Professional
Database Administrator
Web Systems Designer / Developer",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Information and Communications Technology Extended - Information Systems,Computer Science & Information Technology,28880,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-information-and-communications-technology-extended-information-systems.html,English,A,"In our increasingly binary world, become an in-demand computing professional with an edge. Explore the world of ICT planning, business analysis and systems identification, and prepare for an exciting career ahead.","Your career
This program may open the door to a career as a:
Information Systems Manager
Mobile Applications Developer
Game Developer
Computer Network Professional
Database Administrator
Web Systems Designer / Developer",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Information and Communications Technology Extended - ICT,Computer Science & Information Technology,28880,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-information-and-communications-technology-extended-ict.html,English,A,"In our increasingly binary world, become an in-demand computing professional with an edge. Prepare to be at the forefront of technology, digital industries and computer science, with a course accredited by the Australian Computer Society.","Your career
This program may open the door to a career as a:
Software Developer
Game Developer
Web Analyst
Systems Engineer
IT Consultant
Hardware Technician and more.",Australia,No,Yes,No,Yes,No,
FUG,Western Sydney University,Nirimba,University Foundation Studies in Health Science/Nursing (Standard),English,27830,,AUD,Course,8,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/university-foundation-studies-in-health-science-nursing-standard.html,English,A,"The University Foundation Studies in Health Science/Nursing program at The College is designed to prepare you for university study, both academically and socially, by offering units that are an introduction to the knowledge and skills needed for an undergraduate degree at Western Sydney University.","Your career
This program may open the door to a career as a:
Nurse
Personal Trainer
Physiotherapist
Chiropractor
Dietitian
Aged-care worker",Australia,No,Yes,No,Yes,No,
FUG,Western Sydney University,Nirimba,University Foundation Studies in Health Science/Nursing Accelerated,English,27830,,AUD,Course,4,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/university-foundation-studies-in-health-science-nursing-accelerated.html,English,A,"Want to give yourself the best possible chance to get into a Health Science/Nursing degree at uni? Need a quick course that will prepare you for success in your future studies? In just six months, The College can help you realise your dreams.","Your career
This program may open the door to a career as a:
Nurse
Personal Trainer
Physiotherapist
Chiropractor
Dietitian
Aged-care worker",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Arts Extended - Interpreting and Translation,Business & Commerce & Finance & Accounting,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-extended-interpreting-and-translation.html,English,D,This College pathway course is designed to provide you with the training and theory to enable you to work as professional interpreters and/or translators.,"Your career
This program may open the door to a career in:
International business
Private practice
Tourism
Welfare
Academia
Diplomacy",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Sydney,Diploma in Arts Extended - Interpreting and Translation,Business & Commerce & Finance & Accounting,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-extended-interpreting-and-translation.html,English,D,This College pathway course is designed to provide you with the training and theory to enable you to work as professional interpreters and/or translators.,"Your career
This program may open the door to a career in:
International business
Private practice
Tourism
Welfare
Academia
Diplomacy",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Arts Extended - Arts,Creative Arts & Design & Music,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-extended-arts.html,English,A,"Tomorrow belongs to great communicators who can think creatively, critically and independently. This course is designed to give you the support and breadth of knowledge you need to thrive.","Your career
This program may open the door to a career in:
Enterprise Leadership
Writing
Artistic Direction
Political Advisory
Digital Communications
Social Research and Policy",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Sydney,Diploma in Arts Extended - Arts,Creative Arts & Design & Music,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-extended-arts.html,English,A,"Tomorrow belongs to great communicators who can think creatively, critically and independently. This course is designed to give you the support and breadth of knowledge you need to thrive.","Your career
This program may open the door to a career in:
Enterprise Leadership
Writing
Artistic Direction
Political Advisory
Digital Communications
Social Research and Policy",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Arts Extended - Pathway to Teaching Primary,Foundation,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-extended-pathway-to-teaching-primary.html,English,A,Open up to a world of options. This course is your first academic step towards a rewarding teaching career. It will also give you the skills you need to explore your prospects beyond the classroom.,"Your career
This program may open the door to a career as a:
Primary school teacher
Education field officer
Curriculum designer
Training and development professional",Australia,No,Yes,No,Yes,No,
